dteday,cnt_orders,cnt_products,casual,registered,cnt_sales
2012-06-12,239,4972,477,4495,4972
2012-06-12,681,4972,477,4495,4972
2012-06-12,653,4972,477,4495,4972
2012-06-12,491,4972,477,4495,4972
2012-06-12,386,4972,477,4495,4972
2012-06-12,274,4972,477,4495,4972
2012-06-12,207,4972,477,4495,4972
2012-06-12,89,4972,477,4495,4972
2012-06-13,34,7421,1173,6248,7421
2012-06-13,28,7421,1173,6248,7421
2012-06-13,4,7421,1173,6248,7421
2012-06-13,8,7421,1173,6248,7421
2012-06-13,10,7421,1173,6248,7421
2012-06-13,40,7421,1173,6248,7421
2012-06-13,194,7421,1173,6248,7421
2012-06-13,505,7421,1173,6248,7421
2012-06-13,713,7421,1173,6248,7421
2012-06-13,352,7421,1173,6248,7421
2012-06-13,198,7421,1173,6248,7421
2012-06-13,246,7421,1173,6248,7421
2012-06-13,334,7421,1173,6248,7421
2012-06-13,255,7421,1173,6248,7421
2012-06-13,320,7421,1173,6248,7421
2012-06-13,281,7421,1173,6248,7421
2012-06-13,392,7421,1173,6248,7421
2012-06-13,857,7421,1173,6248,7421
2012-06-13,744,7421,1173,6248,7421
2012-06-13,671,7421,1173,6248,7421
2012-06-13,448,7421,1173,6248,7421
2012-06-13,396,7421,1173,6248,7421
2012-06-13,238,7421,1173,6248,7421
2012-06-13,153,7421,1173,6248,7421
2012-06-14,48,7363,1180,6183,7363
2012-06-14,21,7363,1180,6183,7363
2012-06-14,9,7363,1180,6183,7363
2012-06-14,5,7363,1180,6183,7363
2012-06-14,6,7363,1180,6183,7363
2012-06-14,40,7363,1180,6183,7363
2012-06-14,181,7363,1180,6183,7363
2012-06-14,506,7363,1180,6183,7363
2012-06-14,719,7363,1180,6183,7363
2012-06-14,357,7363,1180,6183,7363
2012-06-14,179,7363,1180,6183,7363
2012-06-14,228,7363,1180,6183,7363
2012-06-14,265,7363,1180,6183,7363
2012-06-14,284,7363,1180,6183,7363
2012-06-14,298,7363,1180,6183,7363
2012-06-14,324,7363,1180,6183,7363
2012-06-14,438,7363,1180,6183,7363
2012-06-14,867,7363,1180,6183,7363
2012-06-14,823,7363,1180,6183,7363
2012-06-14,579,7363,1180,6183,7363
2012-06-14,435,7363,1180,6183,7363
2012-06-14,337,7363,1180,6183,7363
2012-06-14,242,7363,1180,6183,7363
2012-06-14,172,7363,1180,6183,7363
2012-06-15,94,7665,1563,6102,7665
2012-06-15,51,7665,1563,6102,7665
2012-06-15,15,7665,1563,6102,7665
2012-06-15,5,7665,1563,6102,7665
2012-06-15,14,7665,1563,6102,7665
2012-06-15,33,7665,1563,6102,7665
2012-06-15,151,7665,1563,6102,7665
2012-06-15,430,7665,1563,6102,7665
2012-06-15,653,7665,1563,6102,7665
2012-06-15,366,7665,1563,6102,7665
2012-06-15,216,7665,1563,6102,7665
2012-06-15,286,7665,1563,6102,7665
2012-06-15,403,7665,1563,6102,7665
2012-06-15,393,7665,1563,6102,7665
2012-06-15,376,7665,1563,6102,7665
2012-06-15,377,7665,1563,6102,7665
2012-06-15,558,7665,1563,6102,7665
2012-06-15,823,7665,1563,6102,7665
2012-06-15,693,7665,1563,6102,7665
2012-06-15,467,7665,1563,6102,7665
2012-06-15,385,7665,1563,6102,7665
2012-06-15,333,7665,1563,6102,7665
2012-06-15,321,7665,1563,6102,7665
2012-06-15,222,7665,1563,6102,7665
2012-06-16,137,7702,2963,4739,7702
2012-06-16,95,7702,2963,4739,7702
2012-06-16,67,7702,2963,4739,7702
2012-06-16,27,7702,2963,4739,7702
2012-06-16,8,7702,2963,4739,7702
2012-06-16,23,7702,2963,4739,7702
2012-06-16,47,7702,2963,4739,7702
2012-06-16,78,7702,2963,4739,7702
2012-06-16,204,7702,2963,4739,7702
2012-06-16,367,7702,2963,4739,7702
2012-06-16,435,7702,2963,4739,7702
2012-06-16,566,7702,2963,4739,7702
2012-06-16,603,7702,2963,4739,7702
2012-06-16,617,7702,2963,4739,7702
2012-06-16,573,7702,2963,4739,7702
2012-06-16,583,7702,2963,4739,7702
2012-06-16,542,7702,2963,4739,7702
2012-06-16,593,7702,2963,4739,7702
2012-06-16,571,7702,2963,4739,7702
2012-06-16,461,7702,2963,4739,7702
2012-06-16,352,7702,2963,4739,7702
2012-06-16,290,7702,2963,4739,7702
2012-06-16,280,7702,2963,4739,7702
2012-06-16,183,7702,2963,4739,7702
2012-06-17,148,6978,2634,4344,6978
2012-06-17,88,6978,2634,4344,6978
2012-06-17,74,6978,2634,4344,6978
2012-06-17,28,6978,2634,4344,6978
2012-06-17,18,6978,2634,4344,6978
2012-06-17,17,6978,2634,4344,6978
2012-06-17,23,6978,2634,4344,6978
2012-06-17,48,6978,2634,4344,6978
2012-06-17,119,6978,2634,4344,6978
2012-06-17,274,6978,2634,4344,6978
2012-06-17,436,6978,2634,4344,6978
2012-06-17,546,6978,2634,4344,6978
2012-06-17,615,6978,2634,4344,6978
2012-06-17,614,6978,2634,4344,6978
2012-06-17,582,6978,2634,4344,6978
2012-06-17,463,6978,2634,4344,6978
2012-06-17,580,6978,2634,4344,6978
2012-06-17,593,6978,2634,4344,6978
2012-06-17,513,6978,2634,4344,6978
2012-06-17,390,6978,2634,4344,6978
2012-06-17,302,6978,2634,4344,6978
2012-06-17,246,6978,2634,4344,6978
2012-06-17,153,6978,2634,4344,6978
2012-06-17,108,6978,2634,4344,6978
2012-06-18,40,5099,653,4446,5099
2012-06-18,14,5099,653,4446,5099
2012-06-18,9,5099,653,4446,5099
2012-06-18,4,5099,653,4446,5099
2012-06-18,9,5099,653,4446,5099
2012-06-18,23,5099,653,4446,5099
2012-06-18,37,5099,653,4446,5099
2012-06-18,145,5099,653,4446,5099
2012-06-18,474,5099,653,4446,5099
2012-06-18,250,5099,653,4446,5099
2012-06-18,91,5099,653,4446,5099
2012-06-18,121,5099,653,4446,5099
2012-06-18,168,5099,653,4446,5099
2012-06-18,225,5099,653,4446,5099
2012-06-18,219,5099,653,4446,5099
2012-06-18,237,5099,653,4446,5099
2012-06-18,332,5099,653,4446,5099
2012-06-18,723,5099,653,4446,5099
2012-06-18,642,5099,653,4446,5099
2012-06-18,463,5099,653,4446,5099
2012-06-18,362,5099,653,4446,5099
2012-06-18,273,5099,653,4446,5099
2012-06-18,164,5099,653,4446,5099
2012-06-18,74,5099,653,4446,5099
2012-06-19,35,6825,968,5857,6825
2012-06-19,14,6825,968,5857,6825
2012-06-19,15,6825,968,5857,6825
2012-06-19,8,6825,968,5857,6825
2012-06-19,10,6825,968,5857,6825
2012-06-19,37,6825,968,5857,6825
2012-06-19,161,6825,968,5857,6825
2012-06-19,480,6825,968,5857,6825
2012-06-19,673,6825,968,5857,6825
2012-06-19,328,6825,968,5857,6825
2012-06-19,180,6825,968,5857,6825
2012-06-19,230,6825,968,5857,6825
2012-06-19,292,6825,968,5857,6825
2012-06-19,272,6825,968,5857,6825
2012-06-19,227,6825,968,5857,6825
2012-06-19,259,6825,968,5857,6825
2012-06-19,334,6825,968,5857,6825
2012-06-19,811,6825,968,5857,6825
2012-06-19,795,6825,968,5857,6825
2012-06-19,514,6825,968,5857,6825
2012-06-19,458,6825,968,5857,6825
2012-06-19,276,6825,968,5857,6825
2012-06-19,291,6825,968,5857,6825
2012-06-19,125,6825,968,5857,6825
2012-06-20,53,6211,872,5339,6211
2012-06-20,27,6211,872,5339,6211
2012-06-20,6,6211,872,5339,6211
2012-06-20,8,6211,872,5339,6211
2012-06-20,7,6211,872,5339,6211
2012-06-20,39,6211,872,5339,6211
2012-06-20,165,6211,872,5339,6211
2012-06-20,464,6211,872,5339,6211
2012-06-20,643,6211,872,5339,6211
2012-06-20,316,6211,872,5339,6211
2012-06-20,167,6211,872,5339,6211
2012-06-20,188,6211,872,5339,6211
2012-06-20,180,6211,872,5339,6211
2012-06-20,211,6211,872,5339,6211
2012-06-20,190,6211,872,5339,6211
2012-06-20,179,6211,872,5339,6211
2012-06-20,335,6211,872,5339,6211
2012-06-20,691,6211,872,5339,6211
2012-06-20,672,6211,872,5339,6211
2012-06-20,539,6211,872,5339,6211
2012-06-20,407,6211,872,5339,6211
2012-06-20,344,6211,872,5339,6211
2012-06-20,257,6211,872,5339,6211
2012-06-20,123,6211,872,5339,6211
2012-06-21,69,5905,778,5127,5905
2012-06-21,18,5905,778,5127,5905
2012-06-21,18,5905,778,5127,5905
2012-06-21,11,5905,778,5127,5905
2012-06-21,12,5905,778,5127,5905
2012-06-21,40,5905,778,5127,5905
2012-06-21,150,5905,778,5127,5905
2012-06-21,463,5905,778,5127,5905
2012-06-21,590,5905,778,5127,5905
2012-06-21,256,5905,778,5127,5905
2012-06-21,150,5905,778,5127,5905
2012-06-21,161,5905,778,5127,5905
2012-06-21,215,5905,778,5127,5905
2012-06-21,172,5905,778,5127,5905
2012-06-21,176,5905,778,5127,5905
2012-06-21,194,5905,778,5127,5905
2012-06-21,320,5905,778,5127,5905
2012-06-21,615,5905,778,5127,5905
2012-06-21,640,5905,778,5127,5905
2012-06-21,499,5905,778,5127,5905
2012-06-21,436,5905,778,5127,5905
2012-06-21,311,5905,778,5127,5905
2012-06-21,243,5905,778,5127,5905
2012-06-21,146,5905,778,5127,5905
2012-06-22,93,5823,964,4859,5823
2012-06-22,31,5823,964,4859,5823
2012-06-22,12,5823,964,4859,5823
2012-06-22,7,5823,964,4859,5823
2012-06-22,10,5823,964,4859,5823
2012-06-22,38,5823,964,4859,5823
2012-06-22,122,5823,964,4859,5823
2012-06-22,359,5823,964,4859,5823
2012-06-22,613,5823,964,4859,5823
2012-06-22,333,5823,964,4859,5823
2012-06-22,185,5823,964,4859,5823
2012-06-22,236,5823,964,4859,5823
2012-06-22,254,5823,964,4859,5823
2012-06-22,300,5823,964,4859,5823
2012-06-22,263,5823,964,4859,5823
2012-06-22,284,5823,964,4859,5823
2012-06-22,380,5823,964,4859,5823
2012-06-22,646,5823,964,4859,5823
2012-06-22,505,5823,964,4859,5823
2012-06-22,362,5823,964,4859,5823
2012-06-22,202,5823,964,4859,5823
2012-06-22,217,5823,964,4859,5823
2012-06-22,197,5823,964,4859,5823
2012-06-22,174,5823,964,4859,5823
2012-06-23,116,7458,2657,4801,7458
2012-06-23,123,7458,2657,4801,7458
2012-06-23,93,7458,2657,4801,7458
2012-06-23,42,7458,2657,4801,7458
2012-06-23,19,7458,2657,4801,7458
2012-06-23,12,7458,2657,4801,7458
2012-06-23,47,7458,2657,4801,7458
2012-06-23,78,7458,2657,4801,7458
2012-06-23,167,7458,2657,4801,7458
2012-06-23,332,7458,2657,4801,7458
2012-06-23,494,7458,2657,4801,7458
2012-06-23,516,7458,2657,4801,7458
2012-06-23,602,7458,2657,4801,7458
2012-06-23,564,7458,2657,4801,7458
2012-06-23,609,7458,2657,4801,7458
2012-06-23,483,7458,2657,4801,7458
2012-06-23,513,7458,2657,4801,7458
2012-06-23,530,7458,2657,4801,7458
2012-06-23,481,7458,2657,4801,7458
2012-06-23,425,7458,2657,4801,7458
2012-06-23,386,7458,2657,4801,7458
2012-06-23,322,7458,2657,4801,7458
2012-06-23,279,7458,2657,4801,7458
2012-06-23,225,7458,2657,4801,7458
2012-06-24,163,6891,2551,4340,6891
2012-06-24,127,6891,2551,4340,6891
2012-06-24,114,6891,2551,4340,6891
2012-06-24,60,6891,2551,4340,6891
2012-06-24,13,6891,2551,4340,6891
2012-06-24,8,6891,2551,4340,6891
2012-06-24,25,6891,2551,4340,6891
2012-06-24,71,6891,2551,4340,6891
2012-06-24,141,6891,2551,4340,6891
2012-06-24,232,6891,2551,4340,6891
2012-06-24,452,6891,2551,4340,6891
2012-06-24,506,6891,2551,4340,6891
2012-06-24,556,6891,2551,4340,6891
2012-06-24,585,6891,2551,4340,6891
2012-06-24,551,6891,2551,4340,6891
2012-06-24,487,6891,2551,4340,6891
2012-06-24,461,6891,2551,4340,6891
2012-06-24,532,6891,2551,4340,6891
2012-06-24,534,6891,2551,4340,6891
2012-06-24,423,6891,2551,4340,6891
2012-06-24,332,6891,2551,4340,6891
2012-06-24,253,6891,2551,4340,6891
2012-06-24,178,6891,2551,4340,6891
2012-06-24,87,6891,2551,4340,6891
2012-06-25,68,6779,1139,5640,6779
2012-06-25,31,6779,1139,5640,6779
2012-06-25,14,6779,1139,5640,6779
2012-06-25,5,6779,1139,5640,6779
2012-06-25,4,6779,1139,5640,6779
2012-06-25,43,6779,1139,5640,6779
2012-06-25,158,6779,1139,5640,6779
2012-06-25,485,6779,1139,5640,6779
2012-06-25,608,6779,1139,5640,6779
2012-06-25,268,6779,1139,5640,6779
2012-06-25,184,6779,1139,5640,6779
2012-06-25,181,6779,1139,5640,6779
2012-06-25,270,6779,1139,5640,6779
2012-06-25,260,6779,1139,5640,6779
2012-06-25,251,6779,1139,5640,6779
2012-06-25,233,6779,1139,5640,6779
2012-06-25,414,6779,1139,5640,6779
2012-06-25,833,6779,1139,5640,6779
2012-06-25,791,6779,1139,5640,6779
2012-06-25,582,6779,1139,5640,6779
2012-06-25,475,6779,1139,5640,6779
2012-06-25,331,6779,1139,5640,6779
2012-06-25,187,6779,1139,5640,6779
2012-06-25,103,6779,1139,5640,6779
2012-06-26,37,7442,1077,6365,7442
2012-06-26,30,7442,1077,6365,7442
2012-06-26,9,7442,1077,6365,7442
2012-06-26,9,7442,1077,6365,7442
2012-06-26,10,7442,1077,6365,7442
2012-06-26,39,7442,1077,6365,7442
2012-06-26,188,7442,1077,6365,7442
2012-06-26,552,7442,1077,6365,7442
2012-06-26,656,7442,1077,6365,7442
2012-06-26,328,7442,1077,6365,7442
2012-06-26,190,7442,1077,6365,7442
2012-06-26,235,7442,1077,6365,7442
2012-06-26,308,7442,1077,6365,7442
2012-06-26,306,7442,1077,6365,7442
2012-06-26,267,7442,1077,6365,7442
2012-06-26,317,7442,1077,6365,7442
2012-06-26,416,7442,1077,6365,7442
2012-06-26,900,7442,1077,6365,7442
2012-06-26,824,7442,1077,6365,7442
2012-06-26,612,7442,1077,6365,7442
2012-06-26,505,7442,1077,6365,7442
2012-06-26,328,7442,1077,6365,7442
2012-06-26,245,7442,1077,6365,7442
2012-06-26,131,7442,1077,6365,7442
2012-06-27,54,7335,1077,6258,7335
2012-06-27,23,7335,1077,6258,7335
2012-06-27,14,7335,1077,6258,7335
2012-06-27,8,7335,1077,6258,7335
2012-06-27,11,7335,1077,6258,7335
2012-06-27,36,7335,1077,6258,7335
2012-06-27,200,7335,1077,6258,7335
2012-06-27,527,7335,1077,6258,7335
2012-06-27,687,7335,1077,6258,7335
2012-06-27,282,7335,1077,6258,7335
2012-06-27,172,7335,1077,6258,7335
2012-06-27,209,7335,1077,6258,7335
2012-06-27,322,7335,1077,6258,7335
2012-06-27,321,7335,1077,6258,7335
2012-06-27,270,7335,1077,6258,7335
2012-06-27,249,7335,1077,6258,7335
2012-06-27,392,7335,1077,6258,7335
2012-06-27,843,7335,1077,6258,7335
2012-06-27,804,7335,1077,6258,7335
2012-06-27,643,7335,1077,6258,7335
2012-06-27,445,7335,1077,6258,7335
2012-06-27,367,7335,1077,6258,7335
2012-06-27,297,7335,1077,6258,7335
2012-06-27,159,7335,1077,6258,7335
2012-06-28,54,6879,921,5958,6879
2012-06-28,25,6879,921,5958,6879
2012-06-28,13,6879,921,5958,6879
2012-06-28,7,6879,921,5958,6879
2012-06-28,11,6879,921,5958,6879
2012-06-28,47,6879,921,5958,6879
2012-06-28,193,6879,921,5958,6879
2012-06-28,508,6879,921,5958,6879
2012-06-28,617,6879,921,5958,6879
2012-06-28,351,6879,921,5958,6879
2012-06-28,184,6879,921,5958,6879
2012-06-28,211,6879,921,5958,6879
2012-06-28,276,6879,921,5958,6879
2012-06-28,236,6879,921,5958,6879
2012-06-28,254,6879,921,5958,6879
2012-06-28,219,6879,921,5958,6879
2012-06-28,387,6879,921,5958,6879
2012-06-28,705,6879,921,5958,6879
2012-06-28,697,6879,921,5958,6879
2012-06-28,571,6879,921,5958,6879
2012-06-28,470,6879,921,5958,6879
2012-06-28,398,6879,921,5958,6879
2012-06-28,274,6879,921,5958,6879
2012-06-28,171,6879,921,5958,6879
2012-06-29,114,5463,829,4634,5463
2012-06-29,42,5463,829,4634,5463
2012-06-29,18,5463,829,4634,5463
2012-06-29,8,5463,829,4634,5463
2012-06-29,10,5463,829,4634,5463
2012-06-29,45,5463,829,4634,5463
2012-06-29,163,5463,829,4634,5463
2012-06-29,380,5463,829,4634,5463
2012-06-29,624,5463,829,4634,5463
2012-06-29,300,5463,829,4634,5463
2012-06-29,171,5463,829,4634,5463
2012-06-29,188,5463,829,4634,5463
2012-06-29,226,5463,829,4634,5463
2012-06-29,239,5463,829,4634,5463
2012-06-29,233,5463,829,4634,5463
2012-06-29,230,5463,829,4634,5463
2012-06-29,351,5463,829,4634,5463
2012-06-29,539,5463,829,4634,5463
2012-06-29,464,5463,829,4634,5463
2012-06-29,363,5463,829,4634,5463
2012-06-29,308,5463,829,4634,5463
2012-06-29,236,5463,829,4634,5463
2012-06-29,163,5463,829,4634,5463
2012-06-29,48,5463,829,4634,5463
2012-06-30,69,5687,1455,4232,5687
2012-06-30,58,5687,1455,4232,5687
2012-06-30,61,5687,1455,4232,5687
2012-06-30,23,5687,1455,4232,5687
2012-06-30,18,5687,1455,4232,5687
2012-06-30,10,5687,1455,4232,5687
2012-06-30,42,5687,1455,4232,5687
2012-06-30,92,5687,1455,4232,5687
2012-06-30,194,5687,1455,4232,5687
2012-06-30,275,5687,1455,4232,5687
2012-06-30,404,5687,1455,4232,5687
2012-06-30,452,5687,1455,4232,5687
2012-06-30,471,5687,1455,4232,5687
2012-06-30,428,5687,1455,4232,5687
2012-06-30,409,5687,1455,4232,5687
2012-06-30,404,5687,1455,4232,5687
2012-06-30,373,5687,1455,4232,5687
2012-06-30,362,5687,1455,4232,5687
2012-06-30,339,5687,1455,4232,5687
2012-06-30,374,5687,1455,4232,5687
2012-06-30,292,5687,1455,4232,5687
2012-06-30,213,5687,1455,4232,5687
2012-06-30,172,5687,1455,4232,5687
2012-06-30,152,5687,1455,4232,5687
2012-07-01,149,5531,1421,4110,5531
2012-07-01,93,5531,1421,4110,5531
2012-07-01,90,5531,1421,4110,5531
2012-07-01,33,5531,1421,4110,5531
2012-07-01,4,5531,1421,4110,5531
2012-07-01,10,5531,1421,4110,5531
2012-07-01,27,5531,1421,4110,5531
2012-07-01,50,5531,1421,4110,5531
2012-07-01,142,5531,1421,4110,5531
2012-07-01,219,5531,1421,4110,5531
2012-07-01,366,5531,1421,4110,5531
2012-07-01,377,5531,1421,4110,5531
2012-07-01,433,5531,1421,4110,5531
2012-07-01,420,5531,1421,4110,5531
2012-07-01,444,5531,1421,4110,5531
2012-07-01,345,5531,1421,4110,5531
2012-07-01,313,5531,1421,4110,5531
2012-07-01,413,5531,1421,4110,5531
2012-07-01,370,5531,1421,4110,5531
2012-07-01,382,5531,1421,4110,5531
2012-07-01,332,5531,1421,4110,5531
2012-07-01,258,5531,1421,4110,5531
2012-07-01,151,5531,1421,4110,5531
2012-07-01,110,5531,1421,4110,5531
2012-07-02,43,6227,904,5323,6227
2012-07-02,17,6227,904,5323,6227
2012-07-02,15,6227,904,5323,6227
2012-07-02,5,6227,904,5323,6227
2012-07-02,12,6227,904,5323,6227
2012-07-02,40,6227,904,5323,6227
2012-07-02,136,6227,904,5323,6227
2012-07-02,398,6227,904,5323,6227
2012-07-02,568,6227,904,5323,6227
2012-07-02,295,6227,904,5323,6227
2012-07-02,174,6227,904,5323,6227
2012-07-02,201,6227,904,5323,6227
2012-07-02,257,6227,904,5323,6227
2012-07-02,236,6227,904,5323,6227
2012-07-02,230,6227,904,5323,6227
2012-07-02,234,6227,904,5323,6227
2012-07-02,365,6227,904,5323,6227
2012-07-02,747,6227,904,5323,6227
2012-07-02,730,6227,904,5323,6227
2012-07-02,581,6227,904,5323,6227
2012-07-02,395,6227,904,5323,6227
2012-07-02,258,6227,904,5323,6227
2012-07-02,188,6227,904,5323,6227
2012-07-02,102,6227,904,5323,6227
2012-07-03,53,6660,1052,5608,6660
2012-07-03,14,6660,1052,5608,6660
2012-07-03,10,6660,1052,5608,6660
2012-07-03,2,6660,1052,5608,6660
2012-07-03,6,6660,1052,5608,6660
2012-07-03,35,6660,1052,5608,6660
2012-07-03,154,6660,1052,5608,6660
2012-07-03,483,6660,1052,5608,6660
2012-07-03,646,6660,1052,5608,6660
2012-07-03,272,6660,1052,5608,6660
2012-07-03,209,6660,1052,5608,6660
2012-07-03,217,6660,1052,5608,6660
2012-07-03,272,6660,1052,5608,6660
2012-07-03,283,6660,1052,5608,6660
2012-07-03,310,6660,1052,5608,6660
2012-07-03,401,6660,1052,5608,6660
2012-07-03,527,6660,1052,5608,6660
2012-07-03,722,6660,1052,5608,6660
2012-07-03,627,6660,1052,5608,6660
2012-07-03,497,6660,1052,5608,6660
2012-07-03,376,6660,1052,5608,6660
2012-07-03,196,6660,1052,5608,6660
2012-07-03,177,6660,1052,5608,6660
2012-07-03,171,6660,1052,5608,6660
2012-07-04,159,7403,2562,4841,7403
2012-07-04,123,7403,2562,4841,7403
2012-07-04,93,7403,2562,4841,7403
2012-07-04,32,7403,2562,4841,7403
2012-07-04,16,7403,2562,4841,7403
2012-07-04,19,7403,2562,4841,7403
2012-07-04,32,7403,2562,4841,7403
2012-07-04,72,7403,2562,4841,7403
2012-07-04,153,7403,2562,4841,7403
2012-07-04,293,7403,2562,4841,7403
2012-07-04,447,7403,2562,4841,7403
2012-07-04,485,7403,2562,4841,7403
2012-07-04,494,7403,2562,4841,7403
2012-07-04,499,7403,2562,4841,7403
2012-07-04,547,7403,2562,4841,7403
2012-07-04,454,7403,2562,4841,7403
2012-07-04,389,7403,2562,4841,7403
2012-07-04,414,7403,2562,4841,7403
2012-07-04,430,7403,2562,4841,7403
2012-07-04,432,7403,2562,4841,7403
2012-07-04,551,7403,2562,4841,7403
2012-07-04,584,7403,2562,4841,7403
2012-07-04,502,7403,2562,4841,7403
2012-07-04,183,7403,2562,4841,7403
2012-07-05,88,6241,1405,4836,6241
2012-07-05,30,6241,1405,4836,6241
2012-07-05,18,6241,1405,4836,6241
2012-07-05,7,6241,1405,4836,6241
2012-07-05,7,6241,1405,4836,6241
2012-07-05,29,6241,1405,4836,6241
2012-07-05,133,6241,1405,4836,6241
2012-07-05,343,6241,1405,4836,6241
2012-07-05,550,6241,1405,4836,6241
2012-07-05,293,6241,1405,4836,6241
2012-07-05,186,6241,1405,4836,6241
2012-07-05,244,6241,1405,4836,6241
2012-07-05,276,6241,1405,4836,6241
2012-07-05,310,6241,1405,4836,6241
2012-07-05,241,6241,1405,4836,6241
2012-07-05,254,6241,1405,4836,6241
2012-07-05,433,6241,1405,4836,6241
2012-07-05,689,6241,1405,4836,6241
2012-07-05,607,6241,1405,4836,6241
2012-07-05,503,6241,1405,4836,6241
2012-07-05,321,6241,1405,4836,6241
2012-07-05,323,6241,1405,4836,6241
2012-07-05,225,6241,1405,4836,6241
2012-07-05,131,6241,1405,4836,6241
2012-07-06,102,6207,1366,4841,6207
2012-07-06,29,6207,1366,4841,6207
2012-07-06,17,6207,1366,4841,6207
2012-07-06,7,6207,1366,4841,6207
2012-07-06,6,6207,1366,4841,6207
2012-07-06,35,6207,1366,4841,6207
2012-07-06,131,6207,1366,4841,6207
2012-07-06,353,6207,1366,4841,6207
2012-07-06,585,6207,1366,4841,6207
2012-07-06,304,6207,1366,4841,6207
2012-07-06,210,6207,1366,4841,6207
2012-07-06,233,6207,1366,4841,6207
2012-07-06,331,6207,1366,4841,6207
2012-07-06,293,6207,1366,4841,6207
2012-07-06,275,6207,1366,4841,6207
2012-07-06,285,6207,1366,4841,6207
2012-07-06,369,6207,1366,4841,6207
2012-07-06,576,6207,1366,4841,6207
2012-07-06,560,6207,1366,4841,6207
2012-07-06,418,6207,1366,4841,6207
2012-07-06,336,6207,1366,4841,6207
2012-07-06,300,6207,1366,4841,6207
2012-07-06,288,6207,1366,4841,6207
2012-07-06,164,6207,1366,4841,6207
2012-07-07,150,4840,1448,3392,4840
2012-07-07,71,4840,1448,3392,4840
2012-07-07,58,4840,1448,3392,4840
2012-07-07,31,4840,1448,3392,4840
2012-07-07,16,4840,1448,3392,4840
2012-07-07,14,4840,1448,3392,4840
2012-07-07,31,4840,1448,3392,4840
2012-07-07,71,4840,1448,3392,4840
2012-07-07,152,4840,1448,3392,4840
2012-07-07,256,4840,1448,3392,4840
2012-07-07,325,4840,1448,3392,4840
2012-07-07,367,4840,1448,3392,4840
2012-07-07,342,4840,1448,3392,4840
2012-07-07,360,4840,1448,3392,4840
2012-07-07,308,4840,1448,3392,4840
2012-07-07,306,4840,1448,3392,4840
2012-07-07,294,4840,1448,3392,4840
2012-07-07,279,4840,1448,3392,4840
2012-07-07,277,4840,1448,3392,4840
2012-07-07,287,4840,1448,3392,4840
2012-07-07,276,4840,1448,3392,4840
2012-07-07,201,4840,1448,3392,4840
2012-07-07,220,4840,1448,3392,4840
2012-07-07,148,4840,1448,3392,4840
2012-07-08,147,4672,1203,3469,4672
2012-07-08,124,4672,1203,3469,4672
2012-07-08,70,4672,1203,3469,4672
2012-07-08,35,4672,1203,3469,4672
2012-07-08,13,4672,1203,3469,4672
2012-07-08,6,4672,1203,3469,4672
2012-07-08,21,4672,1203,3469,4672
2012-07-08,52,4672,1203,3469,4672
2012-07-08,130,4672,1203,3469,4672
2012-07-08,242,4672,1203,3469,4672
2012-07-08,319,4672,1203,3469,4672
2012-07-08,389,4672,1203,3469,4672
2012-07-08,376,4672,1203,3469,4672
2012-07-08,337,4672,1203,3469,4672
2012-07-08,312,4672,1203,3469,4672
2012-07-08,298,4672,1203,3469,4672
2012-07-08,291,4672,1203,3469,4672
2012-07-08,270,4672,1203,3469,4672
2012-07-08,253,4672,1203,3469,4672
2012-07-08,250,4672,1203,3469,4672
2012-07-08,285,4672,1203,3469,4672
2012-07-08,207,4672,1203,3469,4672
2012-07-08,122,4672,1203,3469,4672
2012-07-08,123,4672,1203,3469,4672
2012-07-09,39,6569,998,5571,6569
2012-07-09,18,6569,998,5571,6569
2012-07-09,5,6569,998,5571,6569
2012-07-09,5,6569,998,5571,6569
2012-07-09,2,6569,998,5571,6569
2012-07-09,28,6569,998,5571,6569
2012-07-09,92,6569,998,5571,6569
2012-07-09,230,6569,998,5571,6569
2012-07-09,455,6569,998,5571,6569
2012-07-09,363,6569,998,5571,6569
2012-07-09,175,6569,998,5571,6569
2012-07-09,216,6569,998,5571,6569
2012-07-09,266,6569,998,5571,6569
2012-07-09,255,6569,998,5571,6569
2012-07-09,242,6569,998,5571,6569
2012-07-09,280,6569,998,5571,6569
2012-07-09,413,6569,998,5571,6569
2012-07-09,849,6569,998,5571,6569
2012-07-09,872,6569,998,5571,6569
2012-07-09,631,6569,998,5571,6569
2012-07-09,447,6569,998,5571,6569
2012-07-09,331,6569,998,5571,6569
2012-07-09,224,6569,998,5571,6569
2012-07-09,131,6569,998,5571,6569
2012-07-10,69,6290,954,5336,6290
2012-07-10,15,6290,954,5336,6290
2012-07-10,16,6290,954,5336,6290
2012-07-10,3,6290,954,5336,6290
2012-07-10,4,6290,954,5336,6290
2012-07-10,42,6290,954,5336,6290
2012-07-10,187,6290,954,5336,6290
2012-07-10,520,6290,954,5336,6290
2012-07-10,649,6290,954,5336,6290
2012-07-10,331,6290,954,5336,6290
2012-07-10,190,6290,954,5336,6290
2012-07-10,249,6290,954,5336,6290
2012-07-10,272,6290,954,5336,6290
2012-07-10,280,6290,954,5336,6290
2012-07-10,242,6290,954,5336,6290
2012-07-10,265,6290,954,5336,6290
2012-07-10,435,6290,954,5336,6290
2012-07-10,872,6290,954,5336,6290
2012-07-10,819,6290,954,5336,6290
2012-07-10,414,6290,954,5336,6290
